1.52, 0, -849099872, 32759, -849258819
1.53, 0, -849099872, 32759, -849258819
1.54, 0, -849099872, 32759, -849258819
1.55, 0, -849099872, 32759, -849258819
1.56, 0, -849099872, 32759, -849258819
1.57, 0, -849099872, 32759, -849258819
1.58, 0, -849099872, 32759, -849258819
1.59, 0, -849099872, 32759, -849258819
1.6, 0, -849099872, 32759, -849258819
1.61, 0, -849099872, 32759, -849258819
1.62, 0, -849099872, 32759, -849258819
1.63, 0, -849099872, 32759, -849258819
1.64, 0, -849099872, 32759, -849258819
1.65, 0, -849099872, 32759, -849258819
1.66, 0, -849099872, 32759, -849258819
1.67, 0, -849099872, 32759, -849258819
1.68, 0, -849099872, 32759, -849258819
1.69, 0, -849099872, 32759, -849258819
1.7, 0, -849099872, 32759, -849258819
1.71, 0, -849099872, 32759, -849258819
1.72, 0, -849099872, 32759, -849258819
1.73, 0, -849099872, 32759, -849258819
1.74, 0, -849099872, 32759, -849258819
1.75, 0, -849099872, 32759, -849258819
1.76, 0, -849099872, 32759, -849258819
1.77, 0, -849099872, 32759, -849258819
1.78, 0, -849099872, 32759, -849258819
1.79, 0, -849099872, 32759, -849258819
1.8, 0, -849099872, 32759, -849258819
1.81, 0, -849099872, 32759, -849258819
1.82, 0, -849099872, 32759, -849258819
1.83, 0, -849099872, 32759, -849258819
1.84, 0, -849099872, 32759, -849258819
1.85, 0, -849099872, 32759, -849258819
1.86, 0, -849099872, 32759, -849258819
1.87, 0, -849099872, 32759, -849258819
1.88, 0, -849099872, 32759, -849258819
1.89, 0, -849099872, 32759, -849258819
1.9, 0, -849099872, 32759, -849258819
1.91, 0, -849099872, 32759, -849258819
1.92, 0, -849099872, 32759, -849258819
1.93, 0, -849099872, 32759, -849258819
1.94, 0, -849099872, 32759, -849258819
1.95, 0, -849099872, 32759, -849258819
1.96, 0, -849099872, 32759, -849258819
1.97, 0, -849099872, 32759, -849258819
1.98, 0, -849099872, 32759, -849258819
1.99, 0, -849099872, 32759, -849258819
2, 0, -849099872, 32759, -849258819
2.01, 0, -849099872, 32759, -849258819
2.02, 0, -849099872, 32759, -849258819
2.03, 0, -849099872, 32759, -849258819
2.04, 0, -849099872, 32759, -849258819
2.05, 0, -849099872, 32759, -849258819
2.06, 0, -849099872, 32759, -849258819
2.07, 0, -849099872, 32759, -849258819
2.08, 0, -849099872, 32759, -849258819
2.09, 0, -849099872, 32759, -849258819
2.1, 0, -849099872, 32759, -849258819
2.11, 0, -849099872, 32759, -849258819
2.12, 0, -849099872, 32759, -849258819
2.13, 0, -849099872, 32759, -849258819
2.14, 0, -849099872, 32759, -849258819
2.15, 0, -849099872, 32759, -849258819
2.16, 0, -849099872, 32759, -849258819
2.17, 0, -849099872, 32759, -849258819
2.18, 0, -849099872, 32759, -849258819
2.19, 0, -849099872, 32759, -849258819
2.2, 0, -849099872, 32759, -849258819
2.21, 0, -849099872, 32759, -849258819
2.22, 0, -849099872, 32759, -849258819
2.23, 0, -849099872, 32759, -849258819
2.24, 0, -849099872, 32759, -849258819
2.25, 0, -849099872, 32759, -849258819
2.26, 0, -849099872, 32759, -849258819
2.27, 0, -849099872, 32759, -849258819
2.28, 0, -849099872, 32759, -849258819
2.29, 0, -849099872, 32759, -849258819
2.3, 0, -849099872, 32759, -849258819
2.31, 0, -849099872, 32759, -849258819
2.32, 0, -849099872, 32759, -849258819
2.33, 0, -849099872, 32759, -849258819
2.34, 0, -849099872, 32759, -849258819
2.35, 0, -849099872, 32759, -849258819
2.36, 0, -849099872, 32759, -849258819
2.37, 0, -849099872, 32759, -849258819
2.38, 0, -849099872, 32759, -849258819
2.39, 0, -849099872, 32759, -849258819
2.4, 0, -849099872, 32759, -849258819
2.41, 0, -849099872, 32759, -849258819
2.42, 0, -849099872, 32759, -849258819
2.43, 0, -849099872, 32759, -849258819
2.44, 0, -849099872, 32759, -849258819
2.45, 0, -849099872, 32759, -849258819
2.46, 0, -849099872, 32759, -849258819
2.47, 0, -849099872, 32759, -849258819
2.48, 0, -849099872, 32759, -849258819
2.49, 0, -849099872, 32759, -849258819
2.5, 0, -849099872, 32759, -849258819
2.51, 0, -849099872, 32759, -849258819
2.52, 0, -849099872, 32759, -849258819
2.53, 0, -849099872, 32759, -849258819
2.54, 0, -849099872, 32759, -849258819
2.55, 0, -849099872, 32759, -849258819
2.56, 0, -849099872, 32759, -849258819
2.57, 0, -849099872, 32759, -849258819
2.58, 0, -849099872, 32759, -849258819
2.59, 0, -849099872, 32759, -849258819
2.6, 0, -849099872, 32759, -849258819
2.61, 0, -849099872, 32759, -849258819
2.62, 0, -849099872, 32759, -849258819
2.63, 0, -849099872, 32759, -849258819
2.64, 0, -849099872, 32759, -849258819
2.65, 0, -849099872, 32759, -849258819
2.66, 0, -849099872, 32759, -849258819
2.67, 0, -849099872, 32759, -849258819
2.68, 0, -849099872, 32759, -849258819
2.69, 0, -849099872, 32759, -849258819
2.7, 0, -849099872, 32759, -849258819
2.71, 0, -849099872, 32759, -849258819
2.72, 0, -849099872, 32759, -849258819
2.73, 0, -849099872, 32759, -849258819
2.74, 0, -849099872, 32759, -849258819
2.75, 0, -849099872, 32759, -849258819
2.76, 0, -849099872, 32759, -849258819
2.77, 0, -849099872, 32759, -849258819
2.78, 0, -849099872, 32759, -849258819
2.79, 0, -849099872, 32759, -849258819
2.8, 0, -849099872, 32759, -849258819
2.81, 0, -849099872, 32759, -849258819
2.82, 0, -849099872, 32759, -849258819
2.83, 0, -849099872, 32759, -849258819
2.84, 0, -849099872, 32759, -849258819
2.85, 0, -849099872, 32759, -849258819
2.86, 0, -849099872, 32759, -849258819
2.87, 0, -849099872, 32759, -849258819
2.88, 0, -849099872, 32759, -849258819
2.89, 0, -849099872, 32759, -849258819
2.9, 0, -849099872, 32759, -849258819
2.91, 0, -849099872, 32759, -849258819
2.92, 0, -849099872, 32759, -849258819
2.93, 0, -849099872, 32759, -849258819
2.94, 0, -849099872, 32759, -849258819
2.95, 0, -849099872, 32759, -849258819
2.96, 0, -849099872, 32759, -849258819
2.97, 0, -849099872, 32759, -849258819
2.98, 0, -849099872, 32759, -849258819
2.99, 0, -849099872, 32759, -849258819
3, 0, -849099872, 32759, -849258819
3.01, 0, -849099872, 32759, -849258819
3.02, 0, -849099872, 32759, -849258819
3.03, 0, -849099872, 32759, -849258819
3.04, 0, -849099872, 32759, -849258819
3.05, 0, -849099872, 32759, -849258819
3.06, 0, -849099872, 32759, -849258819
3.07, 0, -849099872, 32759, -849258819
3.08, 0, -849099872, 32759, -849258819
3.09, 0, -849099872, 32759, -849258819
3.1, 0, -849099872, 32759, -849258819
3.11, 0, -849099872, 32759, -849258819
3.12, 0, -849099872, 32759, -849258819
3.13, 0, -849099872, 32759, -849258819
3.14, 0, -849099872, 32759, -849258819
3.15, 0, -849099872, 32759, -849258819
3.16, 0, -849099872, 32759, -849258819
3.17, 0, -849099872, 32759, -849258819
3.18, 0, -849099872, 32759, -849258819
3.19, 0, -849099872, 32759, -849258819
3.2, 0, -849099872, 32759, -849258819
3.21, 0, -849099872, 32759, -849258819
3.22, 0, -849099872, 32759, -849258819
3.23, 0, -849099872, 32759, -849258819
3.24, 0, -849099872, 32759, -849258819
3.25, 0, -849099872, 32759, -849258819
3.26, 0, -849099872, 32759, -849258819
3.27, 0, -849099872, 32759, -849258819
3.28, 0, -849099872, 32759, -849258819
3.29, 0, -849099872, 32759, -849258819
3.3, 0, -849099872, 32759, -849258819
3.31, 0, -849099872, 32759, -849258819
3.32, 0, -849099872, 32759, -849258819
3.33, 0, -849099872, 32759, -849258819
3.34, 0, -849099872, 32759, -849258819
3.35, 0, -849099872, 32759, -849258819
3.36, 0, -849099872, 32759, -849258819
3.37, 0, -849099872, 32759, -849258819
3.38, 0, -849099872, 32759, -849258819
3.39, 0, -849099872, 32759, -849258819
3.4, 0, -849099872, 32759, -849258819
3.41, 0, -849099872, 32759, -849258819
3.42, 0, -849099872, 32759, -849258819
3.43, 0, -849099872, 32759, -849258819
3.44, 0, -849099872, 32759, -849258819
3.45, 0, -849099872, 32759, -849258819
3.46, 0, -849099872, 32759, -849258819
3.47, 0, -849099872, 32759, -849258819
3.48, 0, -849099872, 32759, -849258819
3.49, 0, -849099872, 32759, -849258819
3.5, 0, -849099872, 32759, -849258819
3.51, 0, -849099872, 32759, -849258819
3.52, 0, -849099872, 32759, -849258819
3.53, 0, -849099872, 32759, -849258819
3.54, 0, -849099872, 32759, -849258819
3.55, 0, -849099872, 32759, -849258819
3.56, 0, -849099872, 32759, -849258819
3.57, 0, -849099872, 32759, -849258819
3.58, 0, -849099872, 32759, -849258819
3.59, 0, -849099872, 32759, -849258819
3.6, 0, -849099872, 32759, -849258819
3.61, 0, -849099872, 32759, -849258819
3.62, 0, -849099872, 32759, -849258819
3.63, 0, -849099872, 32759, -849258819
3.64, 0, -849099872, 32759, -849258819
3.65, 0, -849099872, 32759, -849258819
3.66, 0, -849099872, 32759, -849258819
3.67, 0, -849099872, 32759, -849258819
3.68, 0, -849099872, 32759, -849258819
3.69, 0, -849099872, 32759, -849258819
3.7, 0, -849099872, 32759, -849258819
3.71, 0, -849099872, 32759, -849258819
3.72, 0, -849099872, 32759, -849258819
3.73, 0, -849099872, 32759, -849258819
3.74, 0, -849099872, 32759, -849258819
3.75, 0, -849099872, 32759, -849258819
3.76, 0, -849099872, 32759, -849258819
3.77, 0, -849099872, 32759, -849258819
3.78, 0, -849099872, 32759, -849258819
3.79, 0, -849099872, 32759, -849258819
3.8, 0, -849099872, 32759, -849258819
3.81, 0, -849099872, 32759, -849258819
3.82, 0, -849099872, 32759, -849258819
3.83, 0, -849099872, 32759, -849258819
3.84, 0, -849099872, 32759, -849258819
3.85, 0, -849099872, 32759, -849258819
3.86, 0, -849099872, 32759, -849258819
3.87, 0, -849099872, 32759, -849258819
3.88, 0, -849099872, 32759, -849258819
3.89, 0, -849099872, 32759, -849258819
3.9, 0, -849099872, 32759, -849258819
3.91, 0, -849099872, 32759, -849258819
3.92, 0, -849099872, 32759, -849258819
3.93, 0, -849099872, 32759, -849258819
3.94, 0, -849099872, 32759, -849258819
3.95, 0, -849099872, 32759, -849258819
3.96, 0, -849099872, 32759, -849258819
3.97, 0, -849099872, 32759, -849258819
3.98, 0, -849099872, 32759, -849258819
3.99, 0, -849099872, 32759, -849258819
4, 0, -849099872, 32759, -849258819
4.01, 0, -849099872, 32759, -849258819
4.02, 0, -849099872, 32759, -849258819
4.03, 0, -849099872, 32759, -849258819
4.04, 0, -849099872, 32759, -849258819
4.05, 0, -849099872, 32759, -849258819
4.06, 0, -849099872, 32759, -849258819
4.07, 0, -849099872, 32759, -849258819
4.08, 0, -849099872, 32759, -849258819
4.09, 0, -849099872, 32759, -849258819
4.1, 0, -849099872, 32759, -849258819
4.11, 0, -849099872, 32759, -849258819
4.12, 0, -849099872, 32759, -849258819
4.13, 0, -849099872, 32759, -849258819
4.14, 0, -849099872, 32759, -849258819
4.15, 0, -849099872, 32759, -849258819
4.16, 0, -849099872, 32759, -849258819
4.17, 0, -849099872, 32759, -849258819
4.18, 0, -849099872, 32759, -849258819
4.19, 0, -849099872, 32759, -849258819
4.2, 0, -849099872, 32759, -849258819
4.21, 0, -849099872, 32759, -849258819
4.22, 0, -849099872, 32759, -849258819
4.23, 0, -849099872, 32759, -849258819
4.24, 0, -849099872, 32759, -849258819
4.25, 0, -849099872, 32759, -849258819
4.26, 0, -849099872, 32759, -849258819
4.27, 0, -849099872, 32759, -849258819
4.28, 0, -849099872, 32759, -849258819
4.29, 0, -849099872, 32759, -849258819
4.3, 0, -849099872, 32759, -849258819
4.31, 0, -849099872, 32759, -849258819
4.32, 0, -849099872, 32759, -849258819
4.33, 0, -849099872, 32759, -849258819
4.34, 0, -849099872, 32759, -849258819
4.35, 0, -849099872, 32759, -849258819
4.36, 0, -849099872, 32759, -849258819
4.37, 0, -849099872, 32759, -849258819
4.38, 0, -849099872, 32759, -849258819
4.39, 0, -849099872, 32759, -849258819
4.4, 0, -849099872, 32759, -849258819
4.41, 0, -849099872, 32759, -849258819
4.42, 0, -849099872, 32759, -849258819
4.43, 0, -849099872, 32759, -849258819
4.44, 0, -849099872, 32759, -849258819
4.45, 0, -849099872, 32759, -849258819
4.46, 0, -849099872, 32759, -849258819
4.47, 0, -849099872, 32759, -849258819
4.48, 0, -849099872, 32759, -849258819
4.49, 0, -849099872, 32759, -849258819
4.5, 0, -849099872, 32759, -849258819
4.51, 0, -849099872, 32759, -849258819
4.52, 0, -849099872, 32759, -849258819
4.53, 0, -849099872, 32759, -849258819
4.54, 0, -849099872, 32759, -849258819
4.55, 0, -849099872, 32759, -849258819
4.56, 0, -849099872, 32759, -849258819
4.57, 0, -849099872, 32759, -849258819
4.58, 0, -849099872, 32759, -849258819
4.59, 0, -849099872, 32759, -849258819
4.6, 0, -849099872, 32759, -849258819
4.61, 0, -849099872, 32759, -849258819
4.62, 0, -849099872, 32759, -849258819
4.63, 0, -849099872, 32759, -849258819
4.64, 0, -849099872, 32759, -849258819
4.65, 0, -849099872, 32759, -849258819
4.66, 0, -849099872, 32759, -849258819
4.67, 0, -849099872, 32759, -849258819
4.68, 0, -849099872, 32759, -849258819
4.69, 0, -849099872, 32759, -849258819
4.7, 0, -849099872, 32759, -849258819
4.71, 0, -849099872, 32759, -849258819
4.72, 0, -849099872, 32759, -849258819
4.73, 0, -849099872, 32759, -849258819
4.74, 0, -849099872, 32759, -849258819
4.75, 0, -849099872, 32759, -849258819
4.76, 0, -849099872, 32759, -849258819
4.77, 0, -849099872, 32759, -849258819
4.78, 0, -849099872, 32759, -849258819
4.79, 0, -849099872, 32759, -849258819
4.8, 0, -849099872, 32759, -849258819
4.81, 0, -849099872, 32759, -849258819
4.82, 0, -849099872, 32759, -849258819
4.83, 0, -849099872, 32759, -849258819
4.84, 0, -849099872, 32759, -849258819
4.85, 0, -849099872, 32759, -849258819
4.86, 0, -849099872, 32759, -849258819
4.87, 0, -849099872, 32759, -849258819
4.88, 0, -849099872, 32759, -849258819
4.89, 0, -849099872, 32759, -849258819
4.9, 0, -849099872, 32759, -849258819
4.91, 0, -849099872, 32759, -849258819
4.92, 0, -849099872, 32759, -849258819
4.93, 0, -849099872, 32759, -849258819
4.94, 0, -849099872, 32759, -849258819
4.95, 0, -849099872, 32759, -849258819
4.96, 0, -849099872, 32759, -849258819
4.97, 0, -849099872, 32759, -849258819
4.98, 0, -849099872, 32759, -849258819
4.99, 0, -849099872, 32759, -849258819
5, 0, -849099872, 32759, -849258819
5.01, 0, -849099872, 32759, -849258819
5.02, 0, -849099872, 32759, -849258819
5.03, 0, -849099872, 32759, -849258819
5.04, 0, -849099872, 32759, -849258819
5.05, 0, -849099872, 32759, -849258819
5.06, 0, -849099872, 32759, -849258819
5.07, 0, -849099872, 32759, -849258819
5.08, 0, -849099872, 32759, -849258819
5.09, 0, -849099872, 32759, -849258819
5.1, 0, -849099872, 32759, -849258819
5.11, 0, -849099872, 32759, -849258819
5.12, 0, -849099872, 32759, -849258819
5.13, 0, -849099872, 32759, -849258819
5.14, 0, -849099872, 32759, -849258819
5.15, 0, -849099872, 32759, -849258819
5.16, 0, -849099872, 32759, -849258819
5.17, 0, -849099872, 32759, -849258819
5.18, 0, -849099872, 32759, -849258819
5.19, 0, -849099872, 32759, -849258819
5.2, 0, -849099872, 32759, -849258819
5.21, 0, -849099872, 32759, -849258819
5.22, 0, -849099872, 32759, -849258819
5.23, 0, -849099872, 32759, -849258819
5.24, 0, -849099872, 32759, -849258819
5.25, 0, -849099872, 32759, -849258819
5.26, 0, -849099872, 32759, -849258819
5.27, 0, -849099872, 32759, -849258819
5.28, 0, -849099872, 32759, -849258819
5.29, 0, -849099872, 32759, -849258819
5.3, 0, -849099872, 32759, -849258819
5.31, 0, -849099872, 32759, -849258819
5.32, 0, -849099872, 32759, -849258819
5.33, 0, -849099872, 32759, -849258819
5.34, 0, -849099872, 32759, -849258819
5.35, 0, -849099872, 32759, -849258819
5.36, 0, -849099872, 32759, -849258819
5.37, 0, -849099872, 32759, -849258819
5.38, 0, -849099872, 32759, -849258819
5.39, 0, -849099872, 32759, -849258819
5.4, 0, -849099872, 32759, -849258819
5.41, 0, -849099872, 32759, -849258819
5.42, 0, -849099872, 32759, -849258819
5.43, 0, -849099872, 32759, -849258819
5.44, 0, -849099872, 32759, -849258819
5.45, 0, -849099872, 32759, -849258819
5.46, 0, -849099872, 32759, -849258819
5.47, 0, -849099872, 32759, -849258819
5.48, 0, -849099872, 32759, -849258819
5.49, 0, -849099872, 32759, -849258819
5.5, 0, -849099872, 32759, -849258819
5.51, 0, -849099872, 32759, -849258819
5.52, 0, -849099872, 32759, -849258819
5.53, 0, -849099872, 32759, -849258819
5.54, 0, -849099872, 32759, -849258819
5.55, 0, -849099872, 32759, -849258819
5.56, 0, -849099872, 32759, -849258819
5.57, 0, -849099872, 32759, -849258819
5.58, 0, -849099872, 32759, -849258819
5.59, 0, -849099872, 32759, -849258819
5.6, 0, -849099872, 32759, -849258819
5.61, 0, -849099872, 32759, -849258819
5.62, 0, -849099872, 32759, -849258819
5.63, 0, -849099872, 32759, -849258819
5.64, 0, -849099872, 32759, -849258819
5.65, 0, -849099872, 32759, -849258819
5.66, 0, -849099872, 32759, -849258819
5.67, 0, -849099872, 32759, -849258819
5.68, 0, -849099872, 32759, -849258819
5.69, 0, -849099872, 32759, -849258819
5.7, 0, -849099872, 32759, -849258819
5.71, 0, -849099872, 32759, -849258819
5.72, 0, -849099872, 32759, -849258819
5.73, 0, -849099872, 32759, -849258819
5.74, 0, -849099872, 32759, -849258819
5.75, 0, -849099872, 32759, -849258819
5.76, 0, -849099872, 32759, -849258819
5.77, 0, -849099872, 32759, -849258819
5.78, 0, -849099872, 32759, -849258819
5.79, 0, -849099872, 32759, -849258819
5.8, 0, -849099872, 32759, -849258819
5.81, 0, -849099872, 32759, -849258819
5.82, 0, -849099872, 32759, -849258819
5.83, 0, -849099872, 32759, -849258819
5.84, 0, -849099872, 32759, -849258819
5.85, 0, -849099872, 32759, -849258819
5.86, 0, -849099872, 32759, -849258819
5.87, 0, -849099872, 32759, -849258819
5.88, 0, -849099872, 32759, -849258819
5.89, 0, -849099872, 32759, -849258819
5.9, 0, -849099872, 32759, -849258819
5.91, 0, -849099872, 32759, -849258819
5.92, 0, -849099872, 32759, -849258819
5.93, 0, -849099872, 32759, -849258819
5.94, 0, -849099872, 32759, -849258819
5.95, 0, -849099872, 32759, -849258819
5.96, 0, -849099872, 32759, -849258819
5.97, 0, -849099872, 32759, -849258819
5.98, 0, -849099872, 32759, -849258819
5.99, 0, -849099872, 32759, -849258819
6, 0, -849099872, 32759, -849258819
6.01, 0, -849099872, 32759, -849258819
6.02, 0, -849099872, 32759, -849258819
6.03, 0, -849099872, 32759, -849258819
6.04, 0, -849099872, 32759, -849258819
6.05, 0, -849099872, 32759, -849258819
6.06, 0, -849099872, 32759, -849258819
6.07, 0, -849099872, 32759, -849258819
6.08, 0, -849099872, 32759, -849258819
6.09, 0, -849099872, 32759, -849258819
6.1, 0, -849099872, 32759, -849258819
6.11, 0, -849099872, 32759, -849258819
6.12, 0, -849099872, 32759, -849258819
6.13, 0, -849099872, 32759, -849258819
6.14, 0, -849099872, 32759, -849258819
6.15, 0, -849099872, 32759, -849258819
6.16, 0, -849099872, 32759, -849258819
6.17, 0, -849099872, 32759, -849258819
6.18, 0, -849099872, 32759, -849258819
6.19, 0, -849099872, 32759, -849258819
6.2, 0, -849099872, 32759, -849258819
6.21, 0, -849099872, 32759, -849258819
6.22, 0, -849099872, 32759, -849258819
6.23, 0, -849099872, 32759, -849258819
6.24, 0, -849099872, 32759, -849258819
6.25, 0, -849099872, 32759, -849258819
6.26, 0, -849099872, 32759, -849258819
6.27, 0, -849099872, 32759, -849258819
6.28, 0, -849099872, 32759, -849258819
6.29, 0, -849099872, 32759, -849258819
6.3, 0, -849099872, 32759, -849258819
6.31, 0, -849099872, 32759, -849258819
6.32, 0, -849099872, 32759, -849258819
6.33, 0, -849099872, 32759, -849258819
6.34, 0, -849099872, 32759, -849258819
6.35, 0, -849099872, 32759, -849258819
6.36, 0, -849099872, 32759, -849258819
6.37, 0, -849099872, 32759, -849258819
6.38, 0, -849099872, 32759, -849258819
6.39, 0, -849099872, 32759, -849258819
6.4, 0, -849099872, 32759, -849258819
6.41, 0, -849099872, 32759, -849258819
6.42, 0, -849099872, 32759, -849258819
6.43, 0, -849099872, 32759, -849258819
6.44, 0, -849099872, 32759, -849258819
6.45, 0, -849099872, 32759, -849258819
6.46, 0, -849099872, 32759, -849258819
6.47, 0, -849099872, 32759, -849258819
6.48, 0, -849099872, 32759, -849258819
6.49, 0, -849099872, 32759, -849258819
6.5, 0, -849099872, 32759, -849258819
6.51, 0, -849099872, 32759, -849258819
6.52, 0, -849099872, 32759, -849258819
6.53, 0, -849099872, 32759, -849258819
6.54, 0, -849099872, 32759, -849258819
6.55, 0, -849099872, 32759, -849258819
6.56, 0, -849099872, 32759, -849258819
6.57, 0, -849099872, 32759, -849258819
6.58, 0, -849099872, 32759, -849258819
6.59, 0, -849099872, 32759, -849258819
6.6, 0, -849099872, 32759, -849258819
6.61, 0, -849099872, 32759, -849258819
6.62, 0, -849099872, 32759, -849258819
6.63, 0, -849099872, 32759, -849258819
6.64, 0, -849099872, 32759, -849258819
6.65, 0, -849099872, 32759, -849258819
6.66, 0, -849099872, 32759, -849258819
